university_id,degree_level,major_name_en,major_name_cn,is_active,notes
44,master,Master of Creative Music Therapy,创意 音乐 治疗硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Data Engineering,数据 工程硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Data Science,数据科学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Engineering,工程硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Epidemiology,流行病学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Finance,金融硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Global Security and Justice,全球 安全 与 司法硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Health Science,健康科学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Human Resource Management,人力资源 管理学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Humanitarian and Development Studies,人道主义与发展研究硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Information and Communications Technology,信息与通信技术硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Information and Communications Technology (Advanced),信息与通信技术 （高级）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Information and Communications Technology (Research),信息与通信技术 （研究）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Information and Communications Technology - Surabaya,信息与通信技术（泗水）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Interpreting and Translation,口笔译硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Laws,法学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Management,管理学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Marketing,市场营销硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Neuromorphic Engineering,神经形态工程硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Nursing,护理学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Nursing Practice (Preregistration),护理学 实践 （预注册）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Planning,规划硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Professional Accounting,专业 会计硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Professional Accounting-Advanced,专业 会计（高级）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Professional Psychology,专业 心理学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Project Management,项目管理硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Property Investment and Development,房地产投资 与 发展硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Psychotherapy and Counselling,心理治疗 与 咨询硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Public Health,公共卫生硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Research (High Cost),研究 （高成本）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Research (Low Cost),研究 （低成本）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Science,理学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Social Work - Qualifying,社会工作（资格认证）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,"Master of Sustainable Tourism, Hospitality and Event Management",可持续旅游，酒店管理 与 活动管理硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Teaching - Birth to 5 Years/Birth to 12 Years,教学（0—5岁/0—12岁）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Teaching - Primary,教学（小学教育）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Teaching - Secondary,教学（中学教育）硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Teaching - Secondary - STEM,教学（中学教育（理工科））硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Translation and TESOL,翻译 与 对外英语教学硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Master of Urban Management and Planning,城市 管理学 与 规划硕士,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Masters Qualifying Program with Business English (MQP),硕士资格衔接课程（商务英语）（MQP）,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
44,master,Postgraduate Bridging Program (Social Work),研究生衔接课程（社会工作）,1,source=https://search.studyaustralia.gov.au/provider/western-sydney-university/a3157c39f9c8c960dcf8d31b69d28941/courses?organisation_ids=a3157c39f9c8c960dcf8d31b69d28941; accessed=2026-01-19; list=StudyAustralia provider course list (paginated)
